course,semester,academic_year,paper_code,paper_name,paper_url,pdf_url,structured_path,unstructured_path,status,downloaded_at
BPHARM,5,2019-20,RPH530,pharmacognosy 3,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacognosy-3-rph530-2020.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacognosy-3-rph530-2020.pdf,,corpus/aktuonline3/bpharm-5-sem-pharmacognosy-3-rph530-2020.pdf,OK,2026-09-20T16:06:13+00:00
BPHARM,5,2020-21,BP504T,pharmacognosy and phytochemistry 2,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacognosy-and-phytochemistry-2-bp504t-2021.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacognosy-and-phytochemistry-2-bp504t-2021.pdf,,corpus/aktuonline3/bpharm-5-sem-pharmacognosy-and-phytochemistry-2-bp504t-2021.pdf,OK,2026-09-20T16:06:17+00:00
BPHARM,5,2023-24,BP504T,pharmacognosy and phytochemistry,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacognosy-and-phytochemistry-bp504t-jun-2024.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacognosy-and-phytochemistry-bp504t-jun-2024.pdf,,corpus/aktuonline3/bpharm-5-sem-pharmacognosy-and-phytochemistry-bp504t-jun-2024.pdf,OK,2026-09-20T16:06:20+00:00
BPHARM,5,2014-15,,pharmacology 1 pharm 353,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-1-pharm-353-2015.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-1-pharm-353-2015.pdf,,corpus/aktuonline3/bpharm-5-sem-pharmacology-1-pharm-353-2015.pdf,OK,2026-09-20T16:06:23+00:00
BPHARM,5,2018-19,RPH524,pharmacology 1 pharmacology and toxicology,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-1-pharmacology-and-toxicology-rph524-2019.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-1-pharmacology-and-toxicology-rph524-2019.pdf,,corpus/aktuonline3/bpharm-5-sem-pharmacology-1-pharmacology-and-toxicology-rph524-2019.pdf,OK,2026-09-20T16:06:26+00:00
BPHARM,5,2021-22,RPH524,pharmacology 1,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-1-rph524-2022.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-1-rph524-2022.pdf,,corpus/aktuonline3/bpharm-5-sem-pharmacology-1-rph524-2022.pdf,OK,2026-09-20T16:06:30+00:00
BPHARM,5,2020-21,BP503T,pharmacology 2,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-2-bp503t-2021.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-2-bp503t-2021.pdf,,corpus/aktuonline3/bpharm-5-sem-pharmacology-2-bp503t-2021.pdf,OK,2026-09-20T16:06:33+00:00
BPHARM,5,2022-23,BP503T,pharmacology 2,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-2-bp503t-2023.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-2-bp503t-2023.pdf,,corpus/aktuonline3/bpharm-5-sem-pharmacology-2-bp503t-2023.pdf,OK,2026-09-20T16:06:36+00:00
BPHARM,5,2022-23,BP503T,pharmacology 2,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-2-bp503t-jan-2023.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-2-bp503t-jan-2023.pdf,,corpus/aktuonline3/bpharm-5-sem-pharmacology-2-bp503t-jan-2023.pdf,OK,2026-09-20T16:06:40+00:00
BPHARM,5,2023-24,BP503T,pharmacology 2,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-2-bp503t-jun-2024.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-2-bp503t-jun-2024.pdf,,corpus/aktuonline3/bpharm-5-sem-pharmacology-2-bp503t-jun-2024.pdf,OK,2026-09-20T16:06:43+00:00
BPHARM,5,2025-26,BP503T,pharmacology 2,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-2-bp503t-may-2026.html,https://www.aktuonline.com/papers/bpharm-5-sem-pharmacology-2-bp503t-may-2026.pdf,,corpus/aktuonline3/bpharm-5-sem-pharmacology-2-bp503t-may-2026.pdf,OK,2026-09-20T16:06:46+00:00
BPHARM,6,2022-23,BP604T,biopharmaceutics and pharmacokinetics,https://www.aktuonline.com/papers/bpharm-6-sem-biopharmaceutics-and-pharmacokinetics-bp-604t-2023.html,https://www.aktuonline.com/papers/bpharm-6-sem-biopharmaceutics-and-pharmacokinetics-bp-604t-2023.pdf,,corpus/aktuonline3/bpharm-6-sem-biopharmaceutics-and-pharmacokinetics-bp-604t-2023.pdf,OK,2026-09-20T16:06:50+00:00
BPHARM,6,2024-25,BP604T,biopharmaceutics and pharmacokinetics,https://www.aktuonline.com/papers/bpharm-6-sem-biopharmaceutics-and-pharmacokinetics-bp604t-jan-2025.html,https://www.aktuonline.com/papers/bpharm-6-sem-biopharmaceutics-and-pharmacokinetics-bp604t-jan-2025.pdf,,corpus/aktuonline3/bpharm-6-sem-biopharmaceutics-and-pharmacokinetics-bp604t-jan-2025.pdf,OK,2026-09-20T16:06:53+00:00
BPHARM,6,2024-25,BP604T,biopharmaceutics and pharmacokinetics,https://www.aktuonline.com/papers/bpharm-6-sem-biopharmaceutics-and-pharmacokinetics-bp604t-may-2025.html,https://www.aktuonline.com/papers/bpharm-6-sem-biopharmaceutics-and-pharmacokinetics-bp604t-may-2025.pdf,,corpus/aktuonline3/bpharm-6-sem-biopharmaceutics-and-pharmacokinetics-bp604t-may-2025.pdf,OK,2026-09-20T16:06:56+00:00
BPHARM,6,2006-07,,biopharmaceutics and pkinetics,https://www.aktuonline.com/papers/bpharm-6-sem-biopharmaceutics-and-pkinetics-2007.html,https://www.aktuonline.com/papers/bpharm-6-sem-biopharmaceutics-and-pkinetics-2007.pdf,,corpus/aktuonline3/bpharm-6-sem-biopharmaceutics-and-pkinetics-2007.pdf,OK,2026-09-20T16:06:59+00:00
BPHARM,6,2006-07,PHAR366,environment and ecology,https://www.aktuonline.com/papers/bpharm-6-sem-environment-and-ecology-phar-366-2007.html,https://www.aktuonline.com/papers/bpharm-6-sem-environment-and-ecology-phar-366-2007.pdf,,corpus/aktuonline3/bpharm-6-sem-environment-and-ecology-phar-366-2007.pdf,OK,2026-09-20T16:07:03+00:00
BPHARM,6,2014-15,,environment and ecology pharm366,https://www.aktuonline.com/papers/bpharm-6-sem-environment-and-ecology-pharm366-2015.html,https://www.aktuonline.com/papers/bpharm-6-sem-environment-and-ecology-pharm366-2015.pdf,,corpus/aktuonline3/bpharm-6-sem-environment-and-ecology-pharm366-2015.pdf,OK,2026-09-20T16:07:06+00:00
BPHARM,6,2022-23,BP603T,herbal drug,https://www.aktuonline.com/papers/bpharm-6-sem-herbal-drug-bp603t-2023.html,https://www.aktuonline.com/papers/bpharm-6-sem-herbal-drug-bp603t-2023.pdf,,corpus/aktuonline3/bpharm-6-sem-herbal-drug-bp603t-2023.pdf,OK,2026-09-20T16:07:10+00:00
BPHARM,6,2021-22,BP603T,herbal drug technology,https://www.aktuonline.com/papers/bpharm-6-sem-herbal-drug-technology-bp603t-2022.html,https://www.aktuonline.com/papers/bpharm-6-sem-herbal-drug-technology-bp603t-2022.pdf,,corpus/aktuonline3/bpharm-6-sem-herbal-drug-technology-bp603t-2022.pdf,OK,2026-09-20T16:07:13+00:00
BPHARM,6,2024-25,BP603T,herbal drug technology,https://www.aktuonline.com/papers/bpharm-6-sem-herbal-drug-technology-bp603t-2025.html,https://www.aktuonline.com/papers/bpharm-6-sem-herbal-drug-technology-bp603t-2025.pdf,,corpus/aktuonline3/bpharm-6-sem-herbal-drug-technology-bp603t-2025.pdf,OK,2026-09-20T16:07:17+00:00
BPHARM,6,2024-25,BP603T,herbal drug technology,https://www.aktuonline.com/papers/bpharm-6-sem-herbal-drug-technology-bp603t-jun-2025.html,https://www.aktuonline.com/papers/bpharm-6-sem-herbal-drug-technology-bp603t-jun-2025.pdf,,corpus/aktuonline3/bpharm-6-sem-herbal-drug-technology-bp603t-jun-2025.pdf,OK,2026-09-20T16:07:20+00:00
BPHARM,6,2016-17,BOP361,medicinal chemistry 2,https://www.aktuonline.com/papers/bpharm-6-sem-medicinal-chemistry-2-bop361-2017.html,https://www.aktuonline.com/papers/bpharm-6-sem-medicinal-chemistry-2-bop361-2017.pdf,,corpus/aktuonline3/bpharm-6-sem-medicinal-chemistry-2-bop361-2017.pdf,OK,2026-09-20T16:07:23+00:00
BPHARM,6,2022-23,BP601T,medicinal chemistry 3,https://www.aktuonline.com/papers/bpharm-6-sem-medicinal-chemistry-3-bp-601t-2023.html,https://www.aktuonline.com/papers/bpharm-6-sem-medicinal-chemistry-3-bp-601t-2023.pdf,,corpus/aktuonline3/bpharm-6-sem-medicinal-chemistry-3-bp-601t-2023.pdf,OK,2026-09-20T16:07:26+00:00
BPHARM,6,2021-22,BP601T,medicinal chemistry 3,https://www.aktuonline.com/papers/bpharm-6-sem-medicinal-chemistry-3-bp601t-2022.html,https://www.aktuonline.com/papers/bpharm-6-sem-medicinal-chemistry-3-bp601t-2022.pdf,,corpus/aktuonline3/bpharm-6-sem-medicinal-chemistry-3-bp601t-2022.pdf,OK,2026-09-20T16:07:30+00:00
BPHARM,6,2023-24,BP601T,medicinal chemistry 3,https://www.aktuonline.com/papers/bpharm-6-sem-medicinal-chemistry-3-bp601t-jun-2024.html,https://www.aktuonline.com/papers/bpharm-6-sem-medicinal-chemistry-3-bp601t-jun-2024.pdf,,corpus/aktuonline3/bpharm-6-sem-medicinal-chemistry-3-bp601t-jun-2024.pdf,OK,2026-09-20T16:07:33+00:00
BPHARM,6,2024-25,BP601T,medicinal chemistry 3,https://www.aktuonline.com/papers/bpharm-6-sem-medicinal-chemistry-3-bp601t-may-2025.html,https://www.aktuonline.com/papers/bpharm-6-sem-medicinal-chemistry-3-bp601t-may-2025.pdf,,corpus/aktuonline3/bpharm-6-sem-medicinal-chemistry-3-bp601t-may-2025.pdf,OK,2026-09-20T16:07:37+00:00
BPHARM,6,2017-18,NBT011,nano biotechnology,https://www.aktuonline.com/papers/bpharm-6-sem-nano-biotechnology-nbt011-2018.html,https://www.aktuonline.com/papers/bpharm-6-sem-nano-biotechnology-nbt011-2018.pdf,,corpus/aktuonline3/bpharm-6-sem-nano-biotechnology-nbt011-2018.pdf,OK,2026-09-20T16:07:40+00:00
BPHARM,6,2017-18,,pharmaceutical 7 pharm362,https://www.aktuonline.com/papers/bpharm-6-sem-pharmaceutical-7-pharm362-2018.html,https://www.aktuonline.com/papers/bpharm-6-sem-pharmaceutical-7-pharm362-2018.pdf,,corpus/aktuonline3/bpharm-6-sem-pharmaceutical-7-pharm362-2018.pdf,OK,2026-09-20T16:07:44+00:00
BPHARM,6,2022-23,BP605T,pharmaceutical biotechnology,https://www.aktuonline.com/papers/bpharm-6-sem-pharmaceutical-biotechnology-bp605t-2023.html,https://www.aktuonline.com/papers/bpharm-6-sem-pharmaceutical-biotechnology-bp605t-2023.pdf,,corpus/aktuonline3/bpharm-6-sem-pharmaceutical-biotechnology-bp605t-2023.pdf,OK,2026-09-20T16:07:47+00:00
BPHARM,6,2023-24,BP605T,pharmaceutical biotechnology,https://www.aktuonline.com/papers/bpharm-6-sem-pharmaceutical-biotechnology-bp605t-jun-2024.html,https://www.aktuonline.com/papers/bpharm-6-sem-pharmaceutical-biotechnology-bp605t-jun-2024.pdf,,corpus/aktuonline3/bpharm-6-sem-pharmaceutical-biotechnology-bp605t-jun-2024.pdf,OK,2026-09-20T16:07:51+00:00
BPHARM,6,2025-26,BP605T,pharmaceutical biotechnology theory,https://www.aktuonline.com/papers/bpharm-6-sem-pharmaceutical-biotechnology-theory-bp605t-may-2026.html,https://www.aktuonline.com/papers/bpharm-6-sem-pharmaceutical-biotechnology-theory-bp605t-may-2026.pdf,,corpus/aktuonline3/bpharm-6-sem-pharmaceutical-biotechnology-theory-bp605t-may-2026.pdf,OK,2026-09-20T16:07:54+00:00
BPHARM,6,2006-07,,pharmaceutical chemistry 5,https://www.aktuonline.com/papers/bpharm-6-sem-pharmaceutical-chemistry-5-2007.html,https://www.aktuonline.com/papers/bpharm-6-sem-pharmaceutical-chemistry-5-2007.pdf,,corpus/aktuonline3/bpharm-6-sem-pharmaceutical-chemistry-5-2007.pdf,OK,2026-09-20T16:07:57+00:00
BPHARM,6,2018-19,BOP361,pharmaceutical chemistry 6,https://www.aktuonline.com/papers/bpharm-6-sem-pharmaceutical-chemistry-6-bop361-2019.html,https://www.aktuonline.com/papers/bpharm-6-sem-pharmaceutical-chemistry-6-bop361-2019.pdf,,corpus/aktuonline3/bpharm-6-sem-pharmaceutical-chemistry-6-bop361-2019.pdf,OK,2026-09-20T16:08:00+00:00
BPHARM,6,2014-15,PH361,pharmaceutical chemistry 6,https://www.aktuonline.com/papers/bpharm-6-sem-pharmaceutical-chemistry-6-ph361-2015.html,https://www.aktuonline.com/papers/bpharm-6-sem-pharmaceutical-chemistry-6-ph361-2015.pdf,,corpus/aktuonline3/bpharm-6-sem-pharmaceutical-chemistry-6-ph361-2015.pdf,OK,2026-09-20T16:08:04+00:00
BPHARM,6,2014-15,PHAR361,pharmaceutical chemistry 6,https://www.aktuonline.com/papers/bpharm-6-sem-pharmaceutical-chemistry-6-phar361-2015.html,https://www.aktuonline.com/papers/bpharm-6-sem-pharmaceutical-chemistry-6-phar361-2015.pdf,,corpus/aktuonline3/bpharm-6-sem-pharmaceutical-chemistry-6-phar361-2015.pdf,OK,2026-09-20T16:08:07+00:00
BPHARM,6,2017-18,BOP361,pharmaceutical chemistry 7,https://www.aktuonline.com/papers/bpharm-6-sem-pharmaceutical-chemistry-7-bop361-2018.html,https://www.aktuonline.com/papers/bpharm-6-sem-pharmaceutical-chemistry-7-bop361-2018.pdf,,corpus/aktuonline3/bpharm-6-sem-pharmaceutical-chemistry-7-bop361-2018.pdf,OK,2026-09-20T16:08:10+00:00
BPHARM,6,2018-19,RPH627,pharmaceutical chemistry 7,https://www.aktuonline.com/papers/bpharm-6-sem-pharmaceutical-chemistry-7-rph627-2019.html,https://www.aktuonline.com/papers/bpharm-6-sem-pharmaceutical-chemistry-7-rph627-2019.pdf,,corpus/aktuonline3/bpharm-6-sem-pharmaceutical-chemistry-7-rph627-2019.pdf,OK,2026-09-20T16:08:14+00:00
BPHARM,6,2006-07,,pharmaceutical jurisprudence and thics,https://www.aktuonline.com/papers/bpharm-6-sem-pharmaceutical-jurisprudence-and-thics-2007.html,https://www.aktuonline.com/papers/bpharm-6-sem-pharmaceutical-jurisprudence-and-thics-2007.pdf,,corpus/aktuonline3/bpharm-6-sem-pharmaceutical-jurisprudence-and-thics-2007.pdf,OK,2026-09-20T16:08:17+00:00
BPHARM,6,2015-16,,pharmaceutical technology 2 pharm 362,https://www.aktuonline.com/papers/bpharm-6-sem-pharmaceutical-technology-2-pharm-362-2016.html,https://www.aktuonline.com/papers/bpharm-6-sem-pharmaceutical-technology-2-pharm-362-2016.pdf,,corpus/aktuonline3/bpharm-6-sem-pharmaceutical-technology-2-pharm-362-2016.pdf,OK,2026-09-20T16:08:21+00:00
BPHARM,6,2015-16,PH241,pharmaceutics 4 pharm,https://www.aktuonline.com/papers/bpharm-6-sem-pharmaceutics-4-pharm-ph-241-2016.html,https://www.aktuonline.com/papers/bpharm-6-sem-pharmaceutics-4-pharm-ph-241-2016.pdf,,corpus/aktuonline3/bpharm-6-sem-pharmaceutics-4-pharm-ph-241-2016.pdf,OK,2026-09-20T16:08:24+00:00
BPHARM,6,2014-15,,pharmaceutics 7 pharm362,https://www.aktuonline.com/papers/bpharm-6-sem-pharmaceutics-7-pharm362-2015.html,https://www.aktuonline.com/papers/bpharm-6-sem-pharmaceutics-7-pharm362-2015.pdf,,corpus/aktuonline3/bpharm-6-sem-pharmaceutics-7-pharm362-2015.pdf,OK,2026-09-20T16:08:27+00:00
BPHARM,6,2017-18,,pharmaceutics 7 pharmaceutical technology 2 pharm362,https://www.aktuonline.com/papers/bpharm-6-sem-pharmaceutics-7-pharmaceutical-technology-2-pharm362-2018.html,https://www.aktuonline.com/papers/bpharm-6-sem-pharmaceutics-7-pharmaceutical-technology-2-pharm362-2018.pdf,,corpus/aktuonline3/bpharm-6-sem-pharmaceutics-7-pharmaceutical-technology-2-pharm362-2018.pdf,OK,2026-09-20T16:08:30+00:00
BPHARM,6,2015-16,BOP362,pharmaceutics 8,https://www.aktuonline.com/papers/bpharm-6-sem-pharmaceutics-8-bop-362-2016.html,https://www.aktuonline.com/papers/bpharm-6-sem-pharmaceutics-8-bop-362-2016.pdf,,corpus/aktuonline3/bpharm-6-sem-pharmaceutics-8-bop-362-2016.pdf,OK,2026-09-20T16:08:34+00:00
BPHARM,6,2016-17,BOP362,pharmaceutics 8,https://www.aktuonline.com/papers/bpharm-6-sem-pharmaceutics-8-bop362-2017.html,https://www.aktuonline.com/papers/bpharm-6-sem-pharmaceutics-8-bop362-2017.pdf,,corpus/aktuonline3/bpharm-6-sem-pharmaceutics-8-bop362-2017.pdf,OK,2026-09-20T16:08:37+00:00
BPHARM,6,2018-19,RPH628,pharmaceutics 8,https://www.aktuonline.com/papers/bpharm-6-sem-pharmaceutics-8-rph628-2019.html,https://www.aktuonline.com/papers/bpharm-6-sem-pharmaceutics-8-rph628-2019.pdf,,corpus/aktuonline3/bpharm-6-sem-pharmaceutics-8-rph628-2019.pdf,OK,2026-09-20T16:08:40+00:00
BPHARM,6,2015-16,BOP364,pharmacognosy 3,https://www.aktuonline.com/papers/bpharm-6-sem-pharmacognosy-3-bop-364-2016.html,https://www.aktuonline.com/papers/bpharm-6-sem-pharmacognosy-3-bop-364-2016.pdf,,corpus/aktuonline3/bpharm-6-sem-pharmacognosy-3-bop-364-2016.pdf,OK,2026-09-20T16:08:44+00:00
BPHARM,6,2016-17,BOP364,pharmacognosy 3,https://www.aktuonline.com/papers/bpharm-6-sem-pharmacognosy-3-bop364-2017.html,https://www.aktuonline.com/papers/bpharm-6-sem-pharmacognosy-3-bop364-2017.pdf,,corpus/aktuonline3/bpharm-6-sem-pharmacognosy-3-bop364-2017.pdf,OK,2026-09-20T16:08:47+00:00
BPHARM,6,2015-16,PH364,pharmacognosy 3,https://www.aktuonline.com/papers/bpharm-6-sem-pharmacognosy-3-ph-364-2016.html,https://www.aktuonline.com/papers/bpharm-6-sem-pharmacognosy-3-ph-364-2016.pdf,,corpus/aktuonline3/bpharm-6-sem-pharmacognosy-3-ph-364-2016.pdf,OK,2026-09-20T16:08:50+00:00
BPHARM,6,2014-15,,pharmacognosy 3 pharm364,https://www.aktuonline.com/papers/bpharm-6-sem-pharmacognosy-3-pharm364-2015.html,https://www.aktuonline.com/papers/bpharm-6-sem-pharmacognosy-3-pharm364-2015.pdf,,corpus/aktuonline3/bpharm-6-sem-pharmacognosy-3-pharm364-2015.pdf,OK,2026-09-20T16:08:53+00:00
BPHARM,6,2015-16,BOP363,pharmacology 2,https://www.aktuonline.com/papers/bpharm-6-sem-pharmacology-2-bop-363-2016.html,https://www.aktuonline.com/papers/bpharm-6-sem-pharmacology-2-bop-363-2016.pdf,,corpus/aktuonline3/bpharm-6-sem-pharmacology-2-bop-363-2016.pdf,OK,2026-09-20T16:08:57+00:00
BPHARM,6,2018-19,BOP363,pharmacology 2,https://www.aktuonline.com/papers/bpharm-6-sem-pharmacology-2-bop363-2019.html,https://www.aktuonline.com/papers/bpharm-6-sem-pharmacology-2-bop363-2019.pdf,,corpus/aktuonline3/bpharm-6-sem-pharmacology-2-bop363-2019.pdf,OK,2026-09-20T16:09:00+00:00
BPHARM,6,2006-07,PH363,pharmacology 2,https://www.aktuonline.com/papers/bpharm-6-sem-pharmacology-2-ph-363-2007.html,https://www.aktuonline.com/papers/bpharm-6-sem-pharmacology-2-ph-363-2007.pdf,,corpus/aktuonline3/bpharm-6-sem-pharmacology-2-ph-363-2007.pdf,OK,2026-09-20T16:09:03+00:00
BPHARM,6,2018-19,PH363,pharmacology 2,https://www.aktuonline.com/papers/bpharm-6-sem-pharmacology-2-ph363-2019.html,https://www.aktuonline.com/papers/bpharm-6-sem-pharmacology-2-ph363-2019.pdf,,corpus/aktuonline3/bpharm-6-sem-pharmacology-2-ph363-2019.pdf,OK,2026-09-20T16:09:06+00:00
BPHARM,6,2014-15,,pharmacology 2 pharm363,https://www.aktuonline.com/papers/bpharm-6-sem-pharmacology-2-pharm363-2015.html,https://www.aktuonline.com/papers/bpharm-6-sem-pharmacology-2-pharm363-2015.pdf,,corpus/aktuonline3/bpharm-6-sem-pharmacology-2-pharm363-2015.pdf,OK,2026-09-20T16:09:09+00:00
BPHARM,6,2019-20,RPH629,pharmacology 2,https://www.aktuonline.com/papers/bpharm-6-sem-pharmacology-2-rph629-2020.html,https://www.aktuonline.com/papers/bpharm-6-sem-pharmacology-2-rph629-2020.pdf,,corpus/aktuonline3/bpharm-6-sem-pharmacology-2-rph629-2020.pdf,OK,2026-09-20T16:09:12+00:00
BPHARM,6,2022-23,BP602T,pharmacology 3,https://www.aktuonline.com/papers/bpharm-6-sem-pharmacology-3-bp-602t-jun-2023.html,https://www.aktuonline.com/papers/bpharm-6-sem-pharmacology-3-bp-602t-jun-2023.pdf,,corpus/aktuonline3/bpharm-6-sem-pharmacology-3-bp-602t-jun-2023.pdf,OK,2026-09-20T16:09:15+00:00
BPHARM,6,2024-25,BP602T,pharmacology 3,https://www.aktuonline.com/papers/bpharm-6-sem-pharmacology-3-bp602t-jan-2025.html,https://www.aktuonline.com/papers/bpharm-6-sem-pharmacology-3-bp602t-jan-2025.pdf,,corpus/aktuonline3/bpharm-6-sem-pharmacology-3-bp602t-jan-2025.pdf,OK,2026-09-20T16:09:19+00:00
BPHARM,6,2023-24,BP602T,pharmacology 3,https://www.aktuonline.com/papers/bpharm-6-sem-pharmacology-3-bp602t-jun-2024.html,https://www.aktuonline.com/papers/bpharm-6-sem-pharmacology-3-bp602t-jun-2024.pdf,,corpus/aktuonline3/bpharm-6-sem-pharmacology-3-bp602t-jun-2024.pdf,OK,2026-09-20T16:09:22+00:00
BPHARM,6,2025-26,BP602T,pharmacology 3 theory,https://www.aktuonline.com/papers/bpharm-6-sem-pharmacology-3-theory-bp602t-may-2026.html,https://www.aktuonline.com/papers/bpharm-6-sem-pharmacology-3-theory-bp602t-may-2026.pdf,,corpus/aktuonline3/bpharm-6-sem-pharmacology-3-theory-bp602t-may-2026.pdf,OK,2026-09-20T16:09:25+00:00
BPHARM,6,2015-16,PH365,professional communication 2,https://www.aktuonline.com/papers/bpharm-6-sem-professional-communication-2-ph-365-2016.html,https://www.aktuonline.com/papers/bpharm-6-sem-professional-communication-2-ph-365-2016.pdf,,corpus/aktuonline3/bpharm-6-sem-professional-communication-2-ph-365-2016.pdf,OK,2026-09-20T16:09:28+00:00
BPHARM,6,2014-15,,professional communication 2 pharm 365 v2,https://www.aktuonline.com/papers/bpharm-6-sem-professional-communication-2-pharm-365-v2-2015.html,https://www.aktuonline.com/papers/bpharm-6-sem-professional-communication-2-pharm-365-v2-2015.pdf,,corpus/aktuonline3/bpharm-6-sem-professional-communication-2-pharm-365-v2-2015.pdf,OK,2026-09-20T16:09:32+00:00
BPHARM,6,2015-16,BOP365,professional communication,https://www.aktuonline.com/papers/bpharm-6-sem-professional-communication-bop-365-2016.html,https://www.aktuonline.com/papers/bpharm-6-sem-professional-communication-bop-365-2016.pdf,,corpus/aktuonline3/bpharm-6-sem-professional-communication-bop-365-2016.pdf,OK,2026-09-20T16:09:35+00:00
BPHARM,6,2017-18,BOP365,professional communication,https://www.aktuonline.com/papers/bpharm-6-sem-professional-communication-bop365-2018.html,https://www.aktuonline.com/papers/bpharm-6-sem-professional-communication-bop365-2018.pdf,,corpus/aktuonline3/bpharm-6-sem-professional-communication-bop365-2018.pdf,OK,2026-09-20T16:09:38+00:00
BPHARM,6,2022-23,BP606T,quality assurance,https://www.aktuonline.com/papers/bpharm-6-sem-quality-assurance-bp-606t-2023.html,https://www.aktuonline.com/papers/bpharm-6-sem-quality-assurance-bp-606t-2023.pdf,,corpus/aktuonline3/bpharm-6-sem-quality-assurance-bp-606t-2023.pdf,OK,2026-09-20T16:09:41+00:00
BPHARM,6,2024-25,BP606T,quality assurance,https://www.aktuonline.com/papers/bpharm-6-sem-quality-assurance-bp606t-feb-2025.html,https://www.aktuonline.com/papers/bpharm-6-sem-quality-assurance-bp606t-feb-2025.pdf,,corpus/aktuonline3/bpharm-6-sem-quality-assurance-bp606t-feb-2025.pdf,OK,2026-09-20T16:09:44+00:00
BPHARM,6,2024-25,BP606T,quality assurance,https://www.aktuonline.com/papers/bpharm-6-sem-quality-assurance-bp606t-jun-2025.html,https://www.aktuonline.com/papers/bpharm-6-sem-quality-assurance-bp606t-jun-2025.pdf,,corpus/aktuonline3/bpharm-6-sem-quality-assurance-bp606t-jun-2025.pdf,OK,2026-09-20T16:09:48+00:00
BPHARM,7,2017-18,BOP472,biopharmaceutics and pharmacokinetics,https://www.aktuonline.com/papers/bpharm-7-sem-biopharmaceutics-and-pharmacokinetics-bop-472-2018.html,https://www.aktuonline.com/papers/bpharm-7-sem-biopharmaceutics-and-pharmacokinetics-bop-472-2018.pdf,,corpus/aktuonline3/bpharm-7-sem-biopharmaceutics-and-pharmacokinetics-bop-472-2018.pdf,OK,2026-09-20T16:09:51+00:00
BPHARM,7,2021-22,BP702T,industrial pharmacy 2,https://www.aktuonline.com/papers/bpharm-7-sem-industrial-pharmacy-2-bp702t-2022.html,https://www.aktuonline.com/papers/bpharm-7-sem-industrial-pharmacy-2-bp702t-2022.pdf,,corpus/aktuonline3/bpharm-7-sem-industrial-pharmacy-2-bp702t-2022.pdf,OK,2026-09-20T16:09:54+00:00
BPHARM,7,2023-24,BP702T,industrial pharmacy 2,https://www.aktuonline.com/papers/bpharm-7-sem-industrial-pharmacy-2-bp702t-2024.html,https://www.aktuonline.com/papers/bpharm-7-sem-industrial-pharmacy-2-bp702t-2024.pdf,,corpus/aktuonline3/bpharm-7-sem-industrial-pharmacy-2-bp702t-2024.pdf,OK,2026-09-20T16:09:57+00:00
BPHARM,7,2025-26,BP702T,industrial pharmacy 2,https://www.aktuonline.com/papers/bpharm-7-sem-industrial-pharmacy-2-bp702t-jan-2026.html,https://www.aktuonline.com/papers/bpharm-7-sem-industrial-pharmacy-2-bp702t-jan-2026.pdf,,corpus/aktuonline3/bpharm-7-sem-industrial-pharmacy-2-bp702t-jan-2026.pdf,OK,2026-09-20T16:10:00+00:00
BPHARM,7,2024-25,BP702T,industrial pharmacy 2,https://www.aktuonline.com/papers/bpharm-7-sem-industrial-pharmacy-2-bp702t-may-2025.html,https://www.aktuonline.com/papers/bpharm-7-sem-industrial-pharmacy-2-bp702t-may-2025.pdf,,corpus/aktuonline3/bpharm-7-sem-industrial-pharmacy-2-bp702t-may-2025.pdf,OK,2026-09-20T16:10:04+00:00
BPHARM,7,2022-23,BP701T,instrumental methods of analysis,https://www.aktuonline.com/papers/bpharm-7-sem-instrumental-methods-of-analysis-bp-701t-2023.html,https://www.aktuonline.com/papers/bpharm-7-sem-instrumental-methods-of-analysis-bp-701t-2023.pdf,,corpus/aktuonline3/bpharm-7-sem-instrumental-methods-of-analysis-bp-701t-2023.pdf,OK,2026-09-20T16:10:08+00:00
BPHARM,7,2023-24,BP701T,instrumental methods of analysis,https://www.aktuonline.com/papers/bpharm-7-sem-instrumental-methods-of-analysis-bp701t-2024.html,https://www.aktuonline.com/papers/bpharm-7-sem-instrumental-methods-of-analysis-bp701t-2024.pdf,,corpus/aktuonline3/bpharm-7-sem-instrumental-methods-of-analysis-bp701t-2024.pdf,OK,2026-09-20T16:10:11+00:00
